city,source_pdf,source_page,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_method,needs_manual_review,quality_status,review_reason,raw_text_line,extraction_confidence
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,793 [Epididymestomy son fis7so PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[793 [Epididymestomy son fis7so PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,"Adreneclectomy Unilateral /Bilateral for 114375 16531 ""eee Ie Tt",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"1795 |Adreneclectomy Unilateral /Bilateral for 114375 16531 ""eee Ie Tt",0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,796 [Operations for Hydrocele -Unilateral ____|ss6s_ fos PO,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[796 [Operations for Hydrocele -Unilateral ____|ss6s_ fos PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,797 [Operations for Hydrocele Bilateral fsssé_ SS fos3o_ J,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[797 [Operations for Hydrocele Bilateral fsssé_ SS fos3o_ J,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,798 [Operation for Torsion of Testis |soo sans eee a ae jansatamosis . a [Microsurgical,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[798 [Operation for Torsion of Testis |soo sans eee a ae jansatamosis . a [Microsurgical,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,Operations for Varicocele Palomo’s Unilateral- [9200 10580 Lap,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|Operations for Varicocele Palomo’s Unilateral- [9200 10580 Lap,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,Operations for Varicocele Bilateral -- 12650 14548 IMicrosurgical la a a a ISide (For Carcinoma Penis) 2S a Sides (For Carcinoma Penis),,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,802 | Operations for Varicocele Bilateral -- 12650 14548 IMicrosurgical la a a a ISide (For Carcinoma Penis) 2S a Sides (For Carcinoma Penis),0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,806 [Excision of Filarial Scrotum soo fsaas_ PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[806 [Excision of Filarial Scrotum soo fsaas_ PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,807 [Kidney Transplantation (related) ___—_—‘(zooo00_fso000 ff he ae including limmunosuppressant therapy,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[807 [Kidney Transplantation (related) ___—_—‘(zooo00_fso000 ff he ae including limmunosuppressant therapy,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,809 [ABO incompatible Transplantation _____|ae75o0_ 37625 J,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[809 [ABO incompatible Transplantation _____|ae75o0_ 37625 J,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,s10_[Swap Transplantation 382500 fazog7s PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[s10_[Swap Transplantation 382500 fazog7s PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,$11 __ [Kidney Transplant Graft Nephrectomy (3850 fonse3 PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[$11 __ [Kidney Transplant Graft Nephrectomy (3850 fonse3 PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,s12__[Donor Nephrectomy (open) fs750_ 3063 PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|s12__[Donor Nephrectomy (open) fs750_ 3063 PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,$13__[Donor Nephrectomy Laparoscopic) ____—iaso00_fs2900 fT,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|$13__[Donor Nephrectomy Laparoscopic) ____—iaso00_fs2900 fT,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,si4 [Cadaver Transplantation 83300 fosmas_ PO le [Nephrectomy (Related)/ Unilateral,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|si4 [Cadaver Transplantation 83300 fosmas_ PO le [Nephrectomy (Related)/ Unilateral,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,Kidney Transplant with Native Kidney 85000 197750 a,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|Kidney Transplant with Native Kidney 85000 197750 a,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,Kidney Transplant with Native Kidney 85000 197750 2a a,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,817 |Kidney Transplant with Native Kidney 85000 197750 2a a,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,Kidney Transplant with Native Kidney 85000 97750 oo a 2 [Lymphocele (open) a ILymphocele (percutaneous) ae [Lymphocele (Laparoscopic),,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,818 |Kidney Transplant with Native Kidney 85000 97750 oo a 2 [Lymphocele (open) a ILymphocele (percutaneous) ae [Lymphocele (Laparoscopic),0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,822_|Arteriovenous Fistula for Haemodialysis [2300 fas,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[822_|Arteriovenous Fistula for Haemodialysis [2300 fas |,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,823 Arteriovenous Shunt forHaemodialysis [soo fans,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[823 Arteriovenous Shunt forHaemodialysis [soo fans |,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,824 [jugular Catheterization for Haemodialysis [soo fi7a5_,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[824 [jugular Catheterization for Haemodialysis [soo fi7a5_ |,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,22,825 _|Subelavian Catheterization for Haemodialysis [2250 asses Pd,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[825 _|Subelavian Catheterization for Haemodialysis [2250 asses Pd,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,1828 [Double Lumen Femoral Catheterization for,,,2128,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,1828 [Double Lumen Femoral Catheterization for 2128,0.5
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,829 [Permeath Insertion ps0 fp.,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[829 [Permeath Insertion ps0 fp.,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,830_[Arterio venous Prosthetic Graft fsso_ fangs,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[830_[Arterio venous Prosthetic Graft fsso_ fangs,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,831 _|Single lumen Jugular Catheterization 500 fas,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[831 _|Single lumen Jugular Catheterization 500 fas,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,832 _|Single lumen Subelavian Catheterization {i700 fs,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[832 _|Single lumen Subelavian Catheterization {i700 fs,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,833 [Plasma Exchange/Plasmapheresis 725 fogs OP,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[833 [Plasma Exchange/Plasmapheresis 725 fogs OP,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,Continuous Ambulatory Peritoneal Dialysis 3500 }4025 (CAPD) catheter insertion- Schlendinger/ ISeldinger method = =e lhemodialysis |Continuous Veno venous/Arteriovenous = al a ae,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,1835 |Continuous Ambulatory Peritoneal Dialysis 3500 }4025 (CAPD) catheter insertion- Schlendinger/ ISeldinger method = =e lhemodialysis |Continuous Veno venous/Arteriovenous = al a ae,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,840_[Acute Peritoneal Dialysis sso fos PO [S41 _[Fistulogram for Arteriovenous Fistula fasoo_ ssf,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|840_[Acute Peritoneal Dialysis sso fos PO [S41 _[Fistulogram for Arteriovenous Fistula fasoo_ ssf,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,842 [Ultrasound guided kidney Biopsy sso fos PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[842 [Ultrasound guided kidney Biopsy sso fos PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,843 [Fistula stenosis dilation 000 sao PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[843 [Fistula stenosis dilation 000 sao PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,844 [Slow continuous Ultrafiltration __ [soo fags PO ee a a Unilateral aaa a,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[844 [Slow continuous Ultrafiltration __ [soo fags PO ee a a Unilateral aaa a,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,847 [Endoscopic Bulking agent Inject fasoo fs |s48_[TesticularBiopey ft fags,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[847 [Endoscopic Bulking agent Inject fasoo fs |s48_[TesticularBiopey ft fags,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,849 [Radical Nephrectomy-Open 7250 fogs,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[849 [Radical Nephrectomy-Open 7250 fogs,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,850_ [Radical Nephrectomy LapEndoseopie (20700 fasgos_ PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|850_ [Radical Nephrectomy LapEndoseopie (20700 fasgos_ PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,851__ [Radical Nephrectomy plus IV thrombus 2000 pots PO a a lcardiae bypass.,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|851__ [Radical Nephrectomy plus IV thrombus 2000 pots PO a a lcardiae bypass.,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,853__[Vesicovaginal Fistula (VVF) Repair(Open) __|i6000_fisaoo PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|853__[Vesicovaginal Fistula (VVF) Repair(Open) __|i6000_fisaoo PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,Vesicovaginal Fistula (VVF) Repair (22000 125300 le,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,| Vesicovaginal Fistula (VVF) Repair (22000 125300 le,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,855_ [Radical Cystectomy -Ileal conduit____‘|i7000_fosso PO,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|855_ [Radical Cystectomy -Ileal conduit____‘|i7000_fosso PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,"856__[Radical Cystectomy - continent diversion, _‘|so00__ft7aso_",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"|856__[Radical Cystectomy - continent diversion, _‘|so00__ft7aso_ |",0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,857_ [Radical Cystectomy —Neo bladder fssoofata7s PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|857_ [Radical Cystectomy —Neo bladder fssoofata7s PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,858_[Nephrectomy Simple-Open fv fuses PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|858_[Nephrectomy Simple-Open fv fuses PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,aso [Nephrectomy Simpe-lapEndoscopis 12500 ag75__,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[aso [Nephrectomy Simpe-lapEndoscopis 12500 ag75__[ |,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,860_[Nephrostomy-Open__ foo fussoo PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|860_[Nephrostomy-Open__ foo fussoo PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,861_[Nephrostomy Lap/Endoscopie __iiovoafizsno. PO ele a a lreflux/ureterocele (open) ie | Vesicoureteric reflux/ ureterocele (Laparoscopic),,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|861_[Nephrostomy Lap/Endoscopie __iiovoafizsno. PO ele a a lreflux/ureterocele (open) ie | Vesicoureteric reflux/ ureterocele (Laparoscopic),0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,23,864 [Partial Cystectomy ftsgo0 spo,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[864 [Partial Cystectomy ftsgo0 spo,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,865 [Transurethral Resection of Prostate (TURP) & |17250,,,19838,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,865 [Transurethral Resection of Prostate (TURP) & |17250 19838,0.5
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,867 [Closure of Urethral Fistula ft000 fioso fd,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[867 [Closure of Urethral Fistula ft000 fioso fd,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,868 _|Orchidopexy -Unilateral Open fos67_ OS fttga7@ PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[868 _|Orchidopexy -Unilateral Open fos67_ OS fttga7@ PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,869 __|Orchidopexy - Unilateral-LapEndoscopie [12334 figisa J,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[869 __|Orchidopexy - Unilateral-LapEndoscopie [12334 figisa J,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,870 _|Orchidopexy -Bilateral-Open [2282 fig PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[870 _|Orchidopexy -Bilateral-Open [2282 fig PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,871__|Orchidopexy -Bilateral LapEndoscopic [14006678 J,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|871__|Orchidopexy -Bilateral LapEndoscopic [14006678 J,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,872 _|Cystolithotomy -Suprapubie 778 ta PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[872 _|Cystolithotomy -Suprapubie 778 ta PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,873 [Endoscopic Removal of Stone inBladder___[3450_fsp68_ J,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[873 [Endoscopic Removal of Stone inBladder___[3450_fsp68_ J,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,874 [Resection Bladder Neck Endoscopic / Bladder [10925,,,12564,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,874 [Resection Bladder Neck Endoscopic / Bladder [10925 12564,0.5
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,875__|Ureteroscopie Surgery ft0380 ttf,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|875__|Ureteroscopie Surgery ft0380 ttf,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,876 _|Urethroplasty Ist Stage fons soa PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[876 _|Urethroplasty Ist Stage fons soa PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,877__|Serotal Exploration 8586 fossa,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|877__|Serotal Exploration 8586 fossa,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,878 [Perineal Urethrostomy fas fanz PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[878 [Perineal Urethrostomy fas fanz PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,879 [Dilatation of Stricture Urethra under GA. [2000300,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[879 [Dilatation of Stricture Urethra under GA. [2000300,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,880_[Dilatation of Stricture Urethra underLA [725 fupsa PO,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|880_[Dilatation of Stricture Urethra underLA [725 fupsa PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,Code 508 for approved rate),,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[Code 508 for approved rate),0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,S82 [Laparoscopic partial Nephrectomy [10000 [iso [SSS,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[S82 [Laparoscopic partial Nephrectomy [10000 [iso [SSS,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,s83 [Laparoscopic pyelolithotomy ——————_‘ia6so__———_—fiasas [| —SSSSSSSSSCSCS—~S,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[s83 [Laparoscopic pyelolithotomy ——————_‘ia6so__———_—fiasas [| —SSSSSSSSSCSCS—~S,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,884 [Laparoscopic Pyeloplasty fs nga PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[884 [Laparoscopic Pyeloplasty fs nga PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,885_ [Laparoscopic surgery forRenaleyst fov7s_ nan PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[885_ [Laparoscopic surgery forRenaleyst fov7s_ nan PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,886 [Laparoscopic ureterolithotomy iso fsaas PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[886 [Laparoscopic ureterolithotomy iso fsaas PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,887 [Laparoscopic Nephroureterectomy [3225 fsn09 PO,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[887 [Laparoscopic Nephroureterectomy [3225 fsn09 PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,889 _[Uroflow Study (Uroflomeny) aso sis,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[889 _[Uroflow Study (Uroflomeny) aso sis,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,890_[Urodynamic Study Cystometry) aso ssa PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[890_[Urodynamic Study Cystometry) aso ssa PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,895 [Radical prostatectomy-Open 7825 foun,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[895 [Radical prostatectomy-Open 7825 foun,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,896 [Radical prostatectomy-Laparoscopic [2012s panda TO,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[896 [Radical prostatectomy-Laparoscopic [2012s panda TO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,898_|Holmium YAG Prostate Surgery [5000 fi7aso,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[898_|Holmium YAG Prostate Surgery [5000 fi7aso [|,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,Holmium YAG Optical Internal Urethrotomy |4600 5290 \(OTU) ia a |Urethrotomy,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,899 |Holmium YAG Optical Internal Urethrotomy |4600 5290 \(OTU) ia a |Urethrotomy,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,901 [Holmium YAG Stone Lithotripsy to00fi730_ PO,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[901 [Holmium YAG Stone Lithotripsy to00fi730_ PO,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,24,902 [Green Light laser for prostate 7250 fogs Phew ee lUreteroscopy,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[902 [Green Light laser for prostate 7250 fogs Phew ee lUreteroscopy,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,25,Microscopic Vaso-Epididymal Anastomosis (VEA)/ |See code 799 [See code 799 \Vasovasostomy (reversal of vasectomy for,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,904 | Microscopic Vaso-Epididymal Anastomosis (VEA)/ |See code 799 [See code 799 \Vasovasostomy (reversal of vasectomy for,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,25,Infertility treatment) (Select CGHS rate Code 799 for approved rate),,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,Infertility treatment) (Select CGHS rate Code 799 for approved rate),0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,25,Cystoscopic Botulinum Toxin Injection (Over [6800 7820 lactive Ibladder/ Neurogenic bladder) i a a a,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,905 |Cystoscopic Botulinum Toxin Injection (Over [6800 7820 lactive Ibladder/ Neurogenic bladder) i a a a,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,25,907 [High Intensity Focus Ultrasound (HIFU) [4600 5290 |(Robotic) for \Carcinoma prostrate and renal cell carcinoma,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,907 [High Intensity Focus Ultrasound (HIFU) [4600 5290 |(Robotic) for \Carcinoma prostrate and renal cell carcinoma,0.35
Hyderabad,17062025153951_CGHS Rate 2024- Hyderabad.pdf,25,908 [Prosthetic surgery for urinary incontinence [2800 peas | ed eee lbiopsy Pe fray menses PP (PCN) ph Pesteetesteetoe [ee Peete fee [TREATMENT PROCEDURE NEURO- | biome | 2 a Subdural PS ee ee |Extradural a a |craniotomy a A ete.),,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,[908 [Prosthetic surgery for urinary incontinence [2800 peas | ed eee lbiopsy Pe fray menses PP (PCN) ph Pesteetesteetoe [ee Peete fee [TREATMENT PROCEDURE NEURO- | biome | 2 a Subdural PS ee ee |Extradural a a |craniotomy a A ete.),0.35
