extraction_method,city_folder,source_pdf,source_page,extracted_table_index,raw_text_line,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_confidence,needs_manual_review
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Operations for Varicocele Unilateral-Microsurgical,8861,7705,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Operations for Varicocele Palomo’s Unilateral - Lap,10580,9200,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Operations for Varicocele Bilateral --Microsurgical,14548,12650,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Operations for Varicocele Bilateral – Lap/ Palomo,17193,14950,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Block Dissection of ilio-inguinal Nodes - One Side (For Ca- Penis),7274,6325,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Block Dissection of ilio-inguinal Nodes -Both Sides (For Ca- Penis),26450,23000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Excision of Filarial Scrotum,13225,11500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Kidney Transplantation (related),230000,200000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Kidney Transplantation (Spousal/ unrelated) Including immunosuppressant therapy,345000,300000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,ABO incompatible Transplantation,563500,490000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Swap Transplantation,446200,388000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Kidney Transplant Graft Nephrectomy,68425,59500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Donor Nephrectomy (open),33063,28750,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Donor Nephrectomy (Laparoscopic),52900,46000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Cadaver Transplantation,95795,83300,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Kidney Transplant with Native Kidney Nephrectomy (Related)/ Unilateral,32200,28000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Kidney Transplant with Native Kidney Nephrectomy (Related)/ Bilateral,97750,85000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Kidney Transplant with Native Kidney Nephrectomy (Spousal/ Unrelated) Unilateral,97750,85000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,1,,Kidney Transplant with Native Kidney Nephrectomy (Spousal/ Unrelated) Bilateral,97750,85000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Post-Transplant Collection drainage for Lymphocele (open),7820,6800,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Post-Transplant Collection drainage for Lymphocele (percutaneous),7820,6800,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Post-Transplant Collection drainage for Lymphocele (Laparoscopic),8798,7650,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Arteriovenous Fistula for Haemodialysis,2645,2300,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Arteriovenous Shunt for Haemodialysis,4025,3500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Jugular Catheterization for Haemodialysis,1725,1500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Subclavian Catheterization for Haemodialysis,2588,2250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,One sided (single Lumen) Femoral Catheterization for Haemodialysis,1150,1000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Bilateral (single Lumen) Femoral Catheterization for Haemodialysis,1725,1500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Double Lumen Femoral Catheterization for Haemodialysis,2128,1850,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Permcath Insertion,3220,2800,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Arterio venous Prosthetic Graft,2128,1850,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Single lumen Jugular Catheterization,1725,1500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Single lumen Subclavian Catheterization,1955,1700,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Plasma Exchange/ Plasmapheresis,1725,1500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Continuous Ambulatory Peritoneal Dialysis (CAPD) catheter insertion- Open method,4025,3500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Continuous Ambulatory Peritoneal Dialysis (CAPD) catheter insertion- Schlendinger/ Seldinger method,4025,3500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Sustained low efficiency haemodialysis / hemodialysis,1438,1250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,CGHS TREATMENT PROCEDURE / INVESTIGATION LIST (DELHI/NCR),NABH/NABL rates in Rupee,Non- NABH/Non- NABL Rates,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Continuous Veno venous/Arteriovenous Haemofilteration /Hemofilteration,2588,2250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Haemodialysis / Hemodialysis for Sero negative cases,1610,1400,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Haemodialysis / Hemodialysis for Sero Positive cases,1898,1650,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Acute Peritoneal Dialysis,1668,1450,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Fistulogram for Arteriovenous Fistula,2875,2500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,1,,Ultrasound guided kidney Biopsy,978,850,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Fistula stenosis dilation,3450,3000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Slow continuous Ultrafilteration,2875,2500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Percutaneous Nephrolithotomy (PCNL) - Unilateral,23000,20000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Percutaneous Nephrolithotomy (PCNL) - Bilateral,28750,25000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Endoscopic Bulking agent Inject,5175,4500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Testicular Biopsy,2248,1955,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Radical Nephrectomy -Open,19838,17250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Radical Nephrectomy -Lap/Endoscopic,23805,20700,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Radical Nephrectomy plus IV thrombus,26450,23000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Radical Nephrectomy plus IV thrombus plus cardiac bypass.,26450,23000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Vesicovaginal Fistula (VVF) Repair (Open),18400,16000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Vesicovaginal Fistula (VVF) Repair (Laparoscopic),25300,22000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Radical Cystectomy -Ileal conduit,19550,17000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Radical Cystectomy - continent diversion.,17250,15000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Radical Cystectomy – Neo bladder,21275,18500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Nephrectomy Simple -Open,11585,10074,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Nephrectomy Simple-lap/Endoscopic,14482,12593,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Nephrostomy -Open,11500,10000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Nephrostomy -Lap/Endoscopic,12310,10704,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Ureteric Reimplant for Megaureter/Vesicoureteric reflux/ ureterocele (open),12068,10494,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Ureteric Reimplant for Megaureter/Vesicoureteric reflux/ ureterocele (Laparoscopic),12068,10494,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Partial Cystectomy,15870,13800,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Transurethral Resection of Prostate (TURP) & Transurethral Resection of Bladder Tumour (TURBT),19838,17250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Transurethral Resection of Prostate (TURP) with Cystolithotripsy,19550,17000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,1,,Closure of Urethral Fistula,12650,11000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Orchidopexy - Unilateral -Open,11347,9867,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Orchidopexy - Unilateral- Lap/Endoscopic,14184,12334,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Orchidopexy - Bilateral -Open,14124,12282,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Orchidopexy - Bilateral -Lap/Endoscopic,16675,14500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Cystolithotomy -Suprapubic,11241,9775,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Endoscopic Removal of Stone in Bladder,3968,3450,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Resection Bladder Neck Endoscopic /Bladder neck incision/transurethral incision on prostrate,12564,10925,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Ureteroscopic Surgery,11903,10350,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Urethroplasty 1st Stage,12564,10925,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Scrotal Exploration,9839,8556,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Perineal Urethrostomy,5422,4715,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Dilatation of Stricture Urethra under G.A.,2300,2000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,CGHS TREATMENT PROCEDURE/INVESTIGATION LIST (DELHI/NCR),NABH/NABL rates in Rupee,Non- NABH/Non- NABL Rates,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Dilatation of Stricture Urethra under LA,1984,1725,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Laparoscopic Nephrectomy (Select CGHS rate Code 508 for approved rate),38353,33350,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Laparoscopic partial Nephrectomy,11500,10000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Laparoscopic pyelolithotomy,14548,12650,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Laparoscopic Pyeloplasty,11241,9775,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Laparoscopic surgery for Renal cyst,11241,9775,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Laparoscopic ureterolithotomy,13225,11500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Laparoscopic Nephroureterectomy,15209,13225,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Extracorporeal Shock Wave Lithotripsy (ESWL),22483,19550,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Uroflow Study (Uroflometry),518,450,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Urodynamic Study (Cystometry),552,480,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,1,,Cystoscopy with Retrograde Catheter -Unilateral /RGP,3223,2803,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Cystoscopy with Retrograde Catheter - Bilateral /RGP,5376,4675,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Cystoscopy with Bladder Biopsy (Cold Cup Biopsy),3888,3381,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Voiding-cysto-urethrogram and retrograde urethrogram (Nephrostogram),476,414,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Radical prostatectomy-Open,20499,17825,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Radical prostatectomy-Laparoscopic,23144,20125,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Radical prostatectomy- Robotic (Robotic Partial Nephrectomy),23144,20125,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Holmium YAG Prostate Surgery,19838,17250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Holmium YAG Optical Internal Urethrotomy (OIU),5290,4600,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Holmium YAG Core through internal Urethrotomy,19838,17250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Holmium YAG Stone Lithotripsy,11730,10200,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Green Light laser for prostate,19838,17250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Retrograde Intrarenal Surgery (RIRS)/ Flexible Ureteroscopy,7820,6800,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Microscopic Vaso-Epididymal Anastomosis (VEA)/ Vasovasostomy (reversal of vasectomy for Infertility treatment) (Select CGHS rate code 799,15525,13500,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Cystoscopic Botulinum Toxin Injection ( Over active bladder/ Neurogenic bladder),7820,6800,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Peyronie’s disease – Plaque excision with grafting,3910,3400,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,High Intensity Focus Ultrasound (HIFU) (Robotic) for Carcinoma prostrate and renal cell carcinoma,5290,4600,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Prosthetic surgery for urinary incontinence,2645,2300,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Transrectal Ultrasound (TRUS) guided prostate biopsy,661,575,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Ultrasound Guided Percutaneous Nephrostomy (PCN),828,720,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Other Major Surgery-Nephrology and Urology,17250,15000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Other Minor Surgery-Nephrology and Urology,7820,6800,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,TREATMENT PROCEDURE NEURO- SURGERY,NABH/NABL rates in Rupee,Non- NABH/Non- NABL Rates,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Craniotomy and Evacuation of Haematoma - Subdural,58322,50715,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Craniotomy and Evacuation of Haematoma - Extradural,57500,50000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,1,,Evacuation /Excision of Brain Abscess by craniotomy,46000,40000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Excision of Lobe (Frontal Temporal Cerebellum etc.),47150,41000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Excision of Brain Tumours -Supratentorial,44991,39123,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Excision of Brain Tumours -Infratentorial,51750,45000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Surgery of spinal Cord Tumours,51750,45000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Ventriculoatrial /Ventriculoperitoneal Shunt (Select CGHS rate code 938 for approved rates),See code 938,See code 938,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Twist Drill Craniostomy,4888,4250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,CGHS TREATMENT PROCEDURE/INVESTIGATION LIST (DELHI/NCR),NABH/NABL rates in Rupee,Non- NABH/Non- NABL Rates,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Subdural Tapping,2824,2456,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Ventricular Tapping,3412,2967,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Abscess Tapping,3306,2875,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Placement of Intracranial pressure (ICP) Monitor,3306,2875,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Skull Traction Application,2645,2300,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Lumbar Pressure Monitoring,4888,4250,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Vascular Malformations,25300,22000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Meningo Encephalocoele excision and repair,17250,15000,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Meningomyelocoele Repair,28744,24995,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,CSF Rhinorrhoea Repair,33063,28750,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Cranioplasty,27773,24150,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Anterior Cervical Discectomy,19090,16600,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Brachial Plexus Exploration and neurotization,17854,15525,,,,0.95,False
pdfplumber,Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,1,,Median Nerve Decompression,16100,14000,,,,0.95,False
