Sno,Hospital Id,Hospital Name,State,District,,,,Hospital Contact,Specialities Selected,Hospital Type,Empanelment Type,Submitted Date,Status Updated Date,Application Status,OnBoarded For Convergence Scheme,Upgraded Specialities,Current Specialities
1560,HOSP36P210121,DR SHARAT MAXIVISION EYE HOSPITALS LLP,TELANGANA,KARIMNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1561,HOSP36P210122,LIONS EYE HOSPITAL,TELANGANA,NIZAMABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1562,HOSP36P210123,MEDIVISION EYE AND HEALTH CARE CENTRE PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1563,HOSP36P210124,RAMRAJ HOSPITALS A UNIT OF RAMRAJ HOSPITALS PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1564,HOSP36P210125,SMART VISION EYE SPECIALITIES PVT LTD,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1565,HOSP36P210126,Suseela Netralaya A Unit of SuseelaNetralayaPvtLtd,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1566,HOSP36P210187,ASIAN VASCULAR HOSPITALS,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1567,HOSP36P210188,CENTER FOR THALASSEMIA AND BLOOD DISORDERS,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1568,HOSP36P210189,Dr Agarwals Health care Limited,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1569,HOSP36P210190,LAXMI SAI MODERN EYE AND MATERNITY HOSPITAL,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1570,HOSP36P210191,MEDITECH MULTISPECIALITY HOSPITAL A UNIT OF BYT HEALTH CARE SERVICES PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1571,HOSP36P210192,RENOVA HOSPITALS A Unit of Kathyayani Medcare Services Private Limited,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1572,HOSP36P210193,SANGEETHA CHILDRENS HOSPITAL,TELANGANA,WARANGAL RURAL,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1573,HOSP36P210194,TOUCH HOSPITALS PVT LTD,TELANGANA,MANCHERIAL,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1574,HOSP36P210195,Vasan Eye Care A Unit of Vasan Health Care Pvt Ltd,TELANGANA,WARANGAL URBAN,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1575,HOSP36P210804,ANAND EYE INSTITUTE PRIVATE LIMITED,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1576,HOSP36P210805,WELLNESS HOSPITALS NXP A UNIT OF WELLNESS NXP HOSPITALS PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1577,HOSP36P210882,CHETHANA HOSPITALS,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1578,HOSP36P210883,MINA SUPERSPECIALITY HOSPITAL,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1579,HOSP36P210884,NEO VISION EYE CARE AND LASER CENTRE,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1580,HOSP36P210885,RAMANSHOSPITAL,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1581,HOSP36P210886,Sudeeksha Multi Speciality Hospital,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1582,HOSP36P210899,SANKARA EYE HOSPITALSRIKANCHIKAMAKOTIMEDICALTRUST,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1583,HOSP36P211022,INTEGRO HOSPITAL,TELANGANA,HYDERABAD,,,,9652314550,"M1,M1,M2,S8,M1,M7,M1,S7,S1,S12,S13,S14,S15,S4,S5,S6,S7,S8,S9,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, S1, S12, S13, S14, S15, S4, S5, S6, S9"
1584,HOSP36P211023,PEOPLES SUPERSPECIALITYHOSPITAL,TELANGANA,SIDDIPET,,,,8125352434,"M1,M1,M2,S8,M1,M7,M1,S7,S1,S12,S7,S8,S9,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, S1, S12, S9"
1585,HOSP36P211024,RAMAGIRI MULTI SPECIALITY HOSPITAL,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1586,HOSP36P211025,SIVA EYE HOSPITAL,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1587,HOSP36P211026,ANKITH MULTI SPECIALITY HOSPITALS,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1588,HOSP36P211027,NEELADHRII SUPER SPECIALITY HOSPITALS,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1589,HOSP36P211028,OMNI HOSPITALS A UNIT OF INCOR HOSPITALS PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1590,HOSP36P211186,UDBHAVA HOSPITALS,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1591,HOSP36P211204,GOKUL VENKATESHWARA SUPER SPECIALITY HOSPITAL,TELANGANA,SANGAREDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1592,HOSP36P211205,MATRIX HOSPITAL,TELANGANA,KAMAREDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1593,HOSP36P211206,RIVER HOSPITAL,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1594,HOSP36P211248,NAKSHATRA HOSPITAL,TELANGANA,ADILABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1595,HOSP36P211302,DEVIBAI CRITICAL CARE CENTRE AND SUPER SPECIALITY HOSPITAL,TELANGANA,Nirmal,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1596,HOSP36P211303,JANANI CHILDREN HOSPITAL,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1597,HOSP36P211304,SINDHU HOSPITALS,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1598,HOSP36P211356,AKSHARA CARDIAC HOSPITAL,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1599,HOSP36P211357,CHIRANJEEVI HOSPITALS A UNIT OF CHIRANJEEVI VASCULAR CARE PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1600,HOSP36P211358,Roma Hospital,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1601,HOSP36P211359,SHISHIRA HOSPITALS,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1602,HOSP36P211360,SUNRISE HOSPITA,TELANGANA,SANGAREDDY,,,,8790288333,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M8,S1,S10,S11,S12,S13,S14,S15,S2,S4,S5,S6,S7,S8,S9,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M3, M8, S1, S10, S11, S12, S13, S14, S15, S2, S4, S5, S6, S9"
1603,HOSP36P211361,Solis Eye Care Hospitals Pvt Ltd,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1604,HOSP36P211384,YASHODA HEALTHCARE SERVICES PVT LTD,TELANGANA,HYDERABAD,,,,7075256663,",CP,MC,MG,MN,MO,MP,MR,OC,SB,SE,SG,SL,SM,SN,SO,SP,SS,SU,SV,",Private(For Profit),State Specific Empanelment,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"CP, MC, MG, MN, MO, MP, MR, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS, SU, SV"
1605,HOSP36P211489,SRI RADHIKA MULTISPECIALITY HOSPITAL ,TELANGANA,RANGA REDDY,,,,9948464134,"MG,MP,SB,SN,SO,SU,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"MG, MP, SB, SN, SO, SU"
1606,HOSP36P211505,DR SAMUEL SUPER SPECIALITY HOSPITAL,TELANGANA,MAHABUBNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1607,HOSP36P211506,DREAMLAND HOPE HOSPITAL PRIVATE LIMITED,TELANGANA,NIZAMABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1608,HOSP36P211507,KONDETI SUPER SPECIALITY HOSPITALS,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1609,HOSP36P211508,SANKALPA MULTI AND SUPER SPECIALITY HOSPITAL A UNIT OF SANKALPA HEALTH CARE,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1610,HOSP36P211509,SRI LALITHA KIDNEY CARE AND SUPER SPECIALITY HOSPITAL,TELANGANA,Jagitial,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1611,HOSP36P211510,PRASAD HOSPITALS INDIA PRIVATE LIMITED,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1612,HOSP36P211547,NEO RETINA EYE CARE CENTRE,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1613,HOSP36P211548,PULSE HEART SUPER SPECIALUTY HOSPITAL,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1614,HOSP36P211606,SAI NURSING HOME,TELANGANA,HYDERABAD,,,,9989179309,",CP,MG,MP,OC,SB,SG,SL,SN,SO,SU,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"CP, MG, MP, OC, SB, SG, SL, SN, SO, SU"
1615,HOSP36P211752,AJUDAHOSPITALS,TELANGANA,MEDCHAL MALKAJGIRI,,,,8686181499,",CP,MG,OC,SB,SG,SN,SO,SU,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"CP, MG, OC, SB, SG, SN, SO, SU"
1616,HOSP36P211753,BYRAM HOSPITAL,TELANGANA,WARANGAL URBAN,,,,9548769956,"M2,S1,S7,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S1, S7"
1617,HOSP36P211754,G V Hospiatal,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1618,HOSP36P211755,LIFE CARE INSTITUTE OF MEDICAL SCIENCES,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1619,HOSP36P211756,NITHIN HOSPITAL,TELANGANA,MAHABUBNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1620,HOSP36P211757,INDIAN RED CROSS SOCIETY HOSPITAL,TELANGANA,BHADRADRI KOTHAGUDEM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1621,HOSP36P211758,SHIVA ELITE KIDNEY AND MULTI SPECIALTY HOSPITAL,TELANGANA,KARIMNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1622,HOSP36P212221,PERUMALLA HOSPILTAL,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1623,HOSP36P212222,AARTHI KIDNEY HOSPITAL,TELANGANA,VIKARABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1624,HOSP36P212223,ABINAV EYE CARE CENTRES,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1625,HOSP36P212224,AMMA CHILDRENS HOSPITAL,TELANGANA,MAHABUBABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1626,HOSP36P212225,APEX HOSPITAL,TELANGANA,KARIMNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1627,HOSP36P212226,AROGYA CRITICAL CARE AND MULTI SPECIALITY HOSPITAL A UNIT OF JAGITIAL HOSPITAL PVT LTD,TELANGANA,Jagitial,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1628,HOSP36P212227,AROGYA HOSPITAL,TELANGANA,MAHABUBABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1629,HOSP36P212229,BUCHAMMA CHANDRAMOULI TRUST EYE INSITUTE,TELANGANA,RAJANNA SIRCILLA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1630,HOSP36P212230,DR A SUDHAKAR MEMORIAL MULKANOOR NURSING HOME,TELANGANA,WARANGAL URBAN,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1631,HOSP36P212231,DR BLN CARE HOSPITAL AND DIAGNOSTICS,TELANGANA,WARANGAL RURAL,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1632,HOSP36P212232,Dr Agarwals Health Care Limited,TELANGANA,WARANGAL URBAN,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1633,HOSP36P212233,EYECURE HOSPITAL,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1634,HOSP36P212234,FATHIMA MULTI SPECIALITY HOSPITAL,TELANGANA,WARANGAL URBAN,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1635,HOSP36P212235,FORTUNE MEDCARE HOSPITAL,TELANGANA,KARIMNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1636,HOSP36P212236,FORTUNE SIGMA MULTIPLICITY HOSPITAL,TELANGANA,Jagitial,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1637,HOSP36P212237,GRACE GENERAL HOSPITAL,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1638,HOSP36P212238,LV PRAJA VAIDYASALA,TELANGANA,BHADRADRI KOTHAGUDEM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1639,HOSP36P212239,MANA AMMA HOSPITAL,TELANGANA,SURYAPET,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1640,HOSP36P212240,Mamatha eye hospital,TELANGANA,SIDDIPET,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1641,HOSP36P212241,NIRMAL HOSPITAL,TELANGANA,WARANGAL RURAL,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1642,HOSP36P212242,NIRMALA HOSPITAL,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1643,HOSP36P212243,ORCHID HOSPITALS,TELANGANA,KARIMNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1644,HOSP36P212244,PADMAJA HOSPITAL A UNIT OF NEW LIFE REHAB LLP,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1645,HOSP36P212245,PRAVEEN ENT HOSPITAL,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1646,HOSP36P212246,PRIME RETINA EYE CARE CENTRE,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1647,HOSP36P212247,PULSE HOSPITAL,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1648,HOSP36P212248,RECOVER HOSPITALS,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1649,HOSP36P212249,ROHIT ENT EYE HOSPITAL AND LASER CENTRE,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1650,HOSP36P212250,SAIJYOTHI EYE HOSPITAL,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1651,HOSP36P212251,SANROHI HOSPITAL,TELANGANA,SANGAREDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1652,HOSP36P212252,SRI HARSHA EYE HOSPITAL,TELANGANA,KARIMNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1653,HOSP36P212253,SRI NAKSHATRA HOSPITAL,TELANGANA,MAHABUBNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1654,HOSP36P212254,SRI SAI NETHRALAYA EYE HOSPITAL,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1655,HOSP36P212255,SRI SRI HOLISTIC HOSPITALS,TELANGANA,RANGA REDDY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1656,HOSP36P212256,SRI UDAY MULTISPECIALITY HOSPITALS PRIVATE LTD,TELANGANA,WARANGAL URBAN,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1657,HOSP36P212257,SRISAI NURSINGHOME,TELANGANA,SIDDIPET,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1658,HOSP36P212258,SUNRISE HOSPTALS A UNIT OF MANAIR HOSPITALS PVT LTD,TELANGANA,KARIMNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1659,HOSP36P212259,Sri Tulasi Hospitals,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1660,HOSP36P212260,UROVISION HOSPITAL,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1661,HOSP36P212261,VASAN HEALTH CARE PRIVATE LIMITED,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1662,HOSP36P212262,VASHISTA MULTI SPECIALITY HOSPITAL,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1663,HOSP36P212263,VENKATA SAI MULTI SPECIALTY HOSPITAL,TELANGANA,SIDDIPET,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1664,HOSP36P212264,VENKATESHWARA MULTISPECALITY HOSPITAL,TELANGANA,Nirmal,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1665,HOSP36P212265,VENUVIDYA MULTISPECIALITY HOSPITAL,TELANGANA,NALGONDA,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1666,HOSP36P212266,YALAMADDI HOSPITALS,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1667,HOSP36P212269,BABAJI NETHRALAYYA PRIVATE LIMITED,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1668,HOSP36P212270,BHAVANI HOSPITAL,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1669,HOSP36P212271,NOVA HOSPITAL,TELANGANA,KARIMNAGAR,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1670,HOSP36P212272,PONUGOTI HOSPITAL,TELANGANA,MAHABUBABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1671,HOSP36P212273,SREENIDHI HOSPITAL,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1672,HOSP36P212274,SRI RAKSHA HOSPITAL,TELANGANA,KHAMMAM,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1673,HOSP36P212275,SRIKARA HOSPITALS A UNIT OF VENKATESHWARA ORTHO HEALTHCARE PVT LTD,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1674,HOSP36P212276,TRINETRA HOSPITAL,TELANGANA,WANAPARTHY,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1675,HOSP36P212277,WELLNESS HOSPITALS A UNIT OF WELLNESS INDUR HOSPITALS PVT LTD,TELANGANA,NIZAMABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1676,HOSP36P212278,image health care ltd,TELANGANA,HYDERABAD,,,,NA,NA,Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1677,HOSP36P212309,YASHODA HOSPITAL,TELANGANA,HYDERABAD,,,,7075256663,",CP,MC,MG,MN,MO,MP,MR,OC,SB,SG,SL,SN,SO,SP,SS,SU,SV,",Private(For Profit),State Specific Empanelment,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"CP, MC, MG, MN, MO, MP, MR, OC, SB, SG, SL, SN, SO, SP, SS, SU, SV"
1678,HOSP36P212417,YASHODA HOSPITAL,TELANGANA,HYDERABAD,,,,7075256663,",CP,MC,MG,MN,MO,MP,MR,OC,SB,SG,SL,SN,SO,SP,SS,SU,SV,",Private(For Profit),State Specific Empanelment,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"CP, MC, MG, MN, MO, MP, MR, OC, SB, SG, SL, SN, SO, SP, SS, SU, SV"
