S.No,City,AD City Name,City ID,Hospital Name,Accreditation,Tier Type,Address,Facilities,Raw JSON
366,Chandigarh,Chandigarh,15,GROVER EYE LASER & ENT HOSPITAL,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh"", ""hospAcc"": ""NABH"", ""hospName"": ""GROVER EYE LASER & ENT HOSPITAL"", ""tierType"": ""Tier 2""}"
367,Chandigarh,Chandigarh,15,Guardian Hospital,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""Guardian Hospital"", ""tierType"": ""Tier 2""}"
368,Chandigarh,Chandigarh,15,GUARDIAN HOSPITAL,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar"", ""hospAcc"": ""NABH"", ""hospName"": ""GUARDIAN HOSPITAL "", ""tierType"": ""Tier 2""}"
369,Chandigarh,Chandigarh,15,GUMBER EYE AND DENTAL CARE CENTRE,NA,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NA"", ""hospName"": ""GUMBER EYE AND DENTAL CARE CENTRE"", ""tierType"": ""Tier 2""}"
370,Chandigarh,Chandigarh,15,GUPTA EYE HOSPITAL,NABH,Tier 2,Panchkula,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Panchkula"", ""hospAcc"": ""NABH"", ""hospName"": ""GUPTA EYE HOSPITAL"", ""tierType"": ""Tier 2""}"
371,Chandigarh,Chandigarh,15,GUPTA HOSPITAL,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""GUPTA HOSPITAL"", ""tierType"": ""Tier 2""}"
372,Chandigarh,Chandigarh,15,Gupta multispeciality Hospital,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar "", ""hospAcc"": ""NABH"", ""hospName"": ""Gupta multispeciality Hospital"", ""tierType"": ""Tier 2""}"
373,Chandigarh,Chandigarh,15,Guru Nanak Mission General Hospital,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar "", ""hospAcc"": ""NABH"", ""hospName"": ""Guru Nanak Mission General Hospital"", ""tierType"": ""Tier 2""}"
374,Chandigarh,Chandigarh,15,Hargun Hospital,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""Hargun Hospital"", ""tierType"": ""Tier 2""}"
375,Chandigarh,Chandigarh,15,HARTEJ HOSPITAL,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""HARTEJ HOSPITAL"", ""tierType"": ""Tier 2""}"
376,Chandigarh,Chandigarh,15,Healing Hospital and Institute of Parmedical Sciences,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh"", ""hospAcc"": ""NABH"", ""hospName"": ""Healing Hospital and Institute of  Parmedical Sciences"", ""tierType"": ""Tier 2""}"
377,Chandigarh,Chandigarh,15,Healing Touch Super Specialty Hospital A unit of Blue Heavens Health Care Pvt Ltd,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""Healing Touch Super Specialty Hospital A unit of Blue Heavens Health Care Pvt Ltd"", ""tierType"": ""Tier 2""}"
378,Chandigarh,Chandigarh,15,Healthmap Diagnostics Pvt Ltd,NABL,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NABL"", ""hospName"": ""Healthmap Diagnostics Pvt Ltd"", ""tierType"": ""Tier 2""}"
379,Chandigarh,Chandigarh,15,HELIX PATHLABS,NABL,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABL"", ""hospName"": ""HELIX PATHLABS"", ""tierType"": ""Tier 2""}"
380,Chandigarh,Chandigarh,15,HOLY BASIL MEDICLINIC,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NABH"", ""hospName"": ""HOLY BASIL MEDICLINIC"", ""tierType"": ""Tier 2""}"
381,Chandigarh,Chandigarh,15,HP ORTHOCARE HOSPITAL,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""NABH"", ""hospName"": ""HP ORTHOCARE HOSPITAL"", ""tierType"": ""Tier 2""}"
382,Chandigarh,Chandigarh,15,INDIA KIDNEY HOSPITAL & DIALYSIS CENTRE,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""NABH"", ""hospName"": ""INDIA KIDNEY HOSPITAL & DIALYSIS CENTRE"", ""tierType"": ""Tier 2""}"
383,Chandigarh,Chandigarh,15,INDUS HOSPITAL,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""INDUS HOSPITAL"", ""tierType"": ""Tier 2""}"
384,Chandigarh,Chandigarh,15,INDUS HYGIEA,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""INDUS HYGIEA"", ""tierType"": ""Tier 2""}"
385,Chandigarh,Chandigarh,15,INDUS INTERNATIONAL HOSPITAL,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""INDUS INTERNATIONAL HOSPITAL"", ""tierType"": ""Tier 2""}"
386,Chandigarh,Chandigarh,15,INDUS SUPER SPECIALITY HOSPITAL,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""INDUS SUPER SPECIALITY HOSPITAL"", ""tierType"": ""Tier 2""}"
387,Chandigarh,Chandigarh,15,INNOCENT HEARTS SUPERSPECIALITY HOSPITAL,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar"", ""hospAcc"": ""NABH"", ""hospName"": ""INNOCENT HEARTS SUPERSPECIALITY HOSPITAL "", ""tierType"": ""Tier 2""}"
388,Chandigarh,Chandigarh,15,ISHWAR HOSPITAL,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""ISHWAR HOSPITAL"", ""tierType"": ""Tier 2""}"
389,Chandigarh,Chandigarh,15,JAIN NURSING & MATERNITY HOME,NA,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NA"", ""hospName"": ""JAIN NURSING & MATERNITY HOME"", ""tierType"": ""Tier 2""}"
390,Chandigarh,Chandigarh,15,JAIN NURSING & MATERNITY HOME,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NABH"", ""hospName"": ""JAIN NURSING & MATERNITY HOME"", ""tierType"": ""Tier 2""}"
391,Chandigarh,Chandigarh,15,Jaipur Hospital,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NABH"", ""hospName"": ""Jaipur Hospital"", ""tierType"": ""Tier 2""}"
392,Chandigarh,Chandigarh,15,JAMMU HOSPITAL,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""NABH"", ""hospName"": ""JAMMU HOSPITAL"", ""tierType"": ""Tier 2""}"
393,Chandigarh,Chandigarh,15,JASPAL NURSING HOME,NABH,tier 3,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""JASPAL NURSING HOME"", ""tierType"": ""tier 3""}"
394,Chandigarh,Chandigarh,15,JIYO DIAGNOSTICS & WELLNESS CENTRE,NABL,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh"", ""hospAcc"": ""NABL"", ""hospName"": ""JIYO DIAGNOSTICS & WELLNESS CENTRE"", ""tierType"": ""Tier 2""}"
395,Chandigarh,Chandigarh,15,JOHAL MULTISPECIALITY HOSPITAL,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar"", ""hospAcc"": ""NABH"", ""hospName"": ""JOHAL MULTISPECIALITY HOSPITAL"", ""tierType"": ""Tier 2""}"
396,Chandigarh,Chandigarh,15,JOSHI SUPERSPECILAITY AND MULTISPECIALITY HOSPITAL,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""NABH"", ""hospName"": ""JOSHI SUPERSPECILAITY AND MULTISPECIALITY HOSPITAL"", ""tierType"": ""Tier 2""}"
397,Chandigarh,Chandigarh,15,J P EYE HOSPITAL,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""J P EYE HOSPITAL"", ""tierType"": ""Tier 2""}"
398,Chandigarh,Chandigarh,15,KAMAL MULTISPECIALITY HOSPITAL,QCI,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""QCI"", ""hospName"": ""KAMAL MULTISPECIALITY HOSPITAL"", ""tierType"": ""Tier 2""}"
399,Chandigarh,Chandigarh,15,KAMAL NAYAN VISION CENTRE,NABH,Tier 2,Jammu,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jammu"", ""hospAcc"": ""NABH"", ""hospName"": ""KAMAL NAYAN VISION CENTRE"", ""tierType"": ""Tier 2""}"
400,Chandigarh,Chandigarh,15,KAPIL EYE HOSPITAL,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""KAPIL EYE HOSPITAL"", ""tierType"": ""Tier 2""}"
401,Chandigarh,Chandigarh,15,KAPOOR BONE AND CHILDREN HOSPITAL,QCI,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""QCI"", ""hospName"": ""KAPOOR BONE AND CHILDREN HOSPITAL"", ""tierType"": ""Tier 2""}"
402,Chandigarh,Chandigarh,15,K.D.GANESHA HOSPITAL,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""K.D.GANESHA HOSPITAL"", ""tierType"": ""Tier 2""}"
403,Chandigarh,Chandigarh,15,KHULLAR DENTAL CLINIC,QCI,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""QCI"", ""hospName"": ""KHULLAR DENTAL CLINIC"", ""tierType"": ""Tier 2""}"
404,Chandigarh,Chandigarh,15,KIDNEY HOSPITAL & LIFE LINE MEDICAL INSTITUTIONS,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""NABH"", ""hospName"": ""KIDNEY HOSPITAL & LIFE LINE MEDICAL INSTITUTIONS"", ""tierType"": ""Tier 2""}"
405,Chandigarh,Chandigarh,15,KRISHNA SUPER SPECIALITY HOSPITAL A UNIT OF MAHIP HOSPITALS PVT LTD,NABH,Tier 2,Bathinda,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Bathinda"", ""hospAcc"": ""NABH"", ""hospName"": ""KRISHNA SUPER SPECIALITY HOSPITAL A UNIT OF MAHIP HOSPITALS PVT LTD"", ""tierType"": ""Tier 2""}"
406,Chandigarh,Chandigarh,15,landmark hospital,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh"", ""hospAcc"": ""NABH"", ""hospName"": ""landmark hospital"", ""tierType"": ""Tier 2""}"
407,Chandigarh,Chandigarh,15,LEELAWATI HOSPITAL,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""LEELAWATI HOSPITAL"", ""tierType"": ""Tier 2""}"
408,Chandigarh,Chandigarh,15,LIFECURE LABS,NABL,Tier 2,Panchkula,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Panchkula"", ""hospAcc"": ""NABL"", ""hospName"": ""LIFECURE LABS"", ""tierType"": ""Tier 2""}"
409,Chandigarh,Chandigarh,15,LIFE KARE HOSPITAL,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""LIFE KARE HOSPITAL"", ""tierType"": ""Tier 2""}"
410,Chandigarh,Chandigarh,15,LIVASA HOSPITAL,NABH,Tier 2,Hoshiarpur,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Hoshiarpur"", ""hospAcc"": ""NABH"", ""hospName"": ""LIVASA HOSPITAL"", ""tierType"": ""Tier 2""}"
411,Chandigarh,Chandigarh,15,LIVASA HOSPITAL,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""LIVASA HOSPITAL"", ""tierType"": ""Tier 2""}"
412,Chandigarh,Chandigarh,15,LIVASA HOSPITAL AMRITSAR,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""LIVASA HOSPITAL AMRITSAR"", ""tierType"": ""Tier 2""}"
413,Chandigarh,Chandigarh,15,Livasa Hospital Nawanshahr,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""Livasa Hospital Nawanshahr"", ""tierType"": ""Tier 2""}"
414,Chandigarh,Chandigarh,15,L J EYE INSTITUTE,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""L J EYE INSTITUTE"", ""tierType"": ""Tier 2""}"
415,Chandigarh,Chandigarh,15,MADAAN HOSPITAL AMRITSAR,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar "", ""hospAcc"": ""NABH"", ""hospName"": ""MADAAN HOSPITAL AMRITSAR"", ""tierType"": ""Tier 2""}"
416,Chandigarh,Chandigarh,15,Mahajan Eye Hopital,NABH,Tier 2,jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""jalandhar"", ""hospAcc"": ""NABH"", ""hospName"": ""Mahajan Eye Hopital"", ""tierType"": ""Tier 2""}"
417,Chandigarh,Chandigarh,15,Mahajan Eye Hospital & Maternity Home,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar"", ""hospAcc"": ""NABH"", ""hospName"": ""Mahajan Eye Hospital & Maternity Home"", ""tierType"": ""Tier 2""}"
418,Chandigarh,Chandigarh,15,Mahajan Hospital,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""Mahajan Hospital"", ""tierType"": ""Tier 2""}"
419,Chandigarh,Chandigarh,15,Maharishi Markandeshwar College of Medical Sciences & Research,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""Maharishi Markandeshwar College of Medical Sciences & Research"", ""tierType"": ""Tier 2""}"
420,Chandigarh,Chandigarh,15,MAHARISHI MARKANDESHWAR INSTITUTE OF MEDICAL SCIEN,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""MAHARISHI MARKANDESHWAR INSTITUTE OF MEDICAL SCIEN"", ""tierType"": ""Tier 2""}"
421,Chandigarh,Chandigarh,15,Makkar Hospital,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar"", ""hospAcc"": ""NABH"", ""hospName"": ""Makkar Hospital"", ""tierType"": ""Tier 2""}"
422,Chandigarh,Chandigarh,15,Mann Mediciti Super speciality hospital,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""NABH"", ""hospName"": ""Mann Mediciti Super speciality hospital"", ""tierType"": ""Tier 2""}"
423,Chandigarh,Chandigarh,15,Manocha Eye Hospital,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""Manocha Eye Hospital"", ""tierType"": ""Tier 2""}"
424,Chandigarh,Chandigarh,15,Max Super Speciality Hospital Bathinda A unit of Hometrail Buildtech Private Limited,NABH,Tier 3,Bathinda,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Bathinda"", ""hospAcc"": ""NABH"", ""hospName"": ""Max Super Speciality Hospital Bathinda A unit of Hometrail Buildtech Private Limited"", ""tierType"": ""Tier 3""}"
425,Chandigarh,Chandigarh,15,Max Super Speciality Hospital Mohali A unit of Hometrail Buildtech Pvt. Ltd.,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""Max Super Speciality Hospital  Mohali   A unit of  Hometrail Buildtech Pvt. Ltd."", ""tierType"": ""Tier 2""}"
426,Chandigarh,Chandigarh,15,MED CARD MULTISPECIALITY HOSPITAL (UNIT OF MOHINDE,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh"", ""hospAcc"": ""NABH"", ""hospName"": ""MED CARD MULTISPECIALITY HOSPITAL (UNIT OF MOHINDE"", ""tierType"": ""Tier 2""}"
427,Chandigarh,Chandigarh,15,MEDICAID HOSPITAL,QCI,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""QCI"", ""hospName"": ""MEDICAID HOSPITAL"", ""tierType"": ""Tier 2""}"
428,Chandigarh,Chandigarh,15,MEDICOS CENTRE A UNIT OF G P MEDICOS CENTRE PVT LTD,Non NABL,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh"", ""hospAcc"": ""Non NABL"", ""hospName"": ""MEDICOS CENTRE A UNIT OF G P MEDICOS CENTRE PVT LTD"", ""tierType"": ""Tier 2""}"
429,Chandigarh,Chandigarh,15,MEDPARK HOSPITAL,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""MEDPARK HOSPITAL"", ""tierType"": ""Tier 2""}"
430,Chandigarh,Chandigarh,15,MEHNDIRATTA HOSPITAL A UNIT OF ISHLLP,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""MEHNDIRATTA HOSPITAL A UNIT OF ISHLLP"", ""tierType"": ""Tier 2""}"
431,Chandigarh,Chandigarh,15,Mela Mal Sood Rotary Eye Hospital,QCI,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""QCI"", ""hospName"": ""Mela Mal Sood Rotary Eye Hospital"", ""tierType"": ""Tier 2""}"
432,Chandigarh,Chandigarh,15,MIRCHIAS DIAGNOSTIC,Non NABL,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh"", ""hospAcc"": ""Non NABL"", ""hospName"": ""MIRCHIAS DIAGNOSTIC"", ""tierType"": ""Tier 2""}"
433,Chandigarh,Chandigarh,15,MITTAL DENTAL CLINIC,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""MITTAL DENTAL CLINIC"", ""tierType"": ""Tier 2""}"
434,Chandigarh,Chandigarh,15,MITTAL DENTAL CLINIC URBANE ESTATE AMBALA,NABH,Tier 2,Ambala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Ambala "", ""hospAcc"": ""NABH"", ""hospName"": ""MITTAL DENTAL CLINIC URBANE ESTATE AMBALA"", ""tierType"": ""Tier 2""}"
435,Chandigarh,Chandigarh,15,MOKHA HOSPITAL AND KIDNEY CARE CENTRE,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""MOKHA HOSPITAL AND KIDNEY CARE CENTRE"", ""tierType"": ""Tier 2""}"
436,Chandigarh,Chandigarh,15,Mukat Hospital & Heart Institute. a unit of City Clinic Pvt. Ltd.,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh"", ""hospAcc"": ""NABH"", ""hospName"": ""Mukat Hospital & Heart Institute. a unit of City Clinic Pvt. Ltd."", ""tierType"": ""Tier 2""}"
437,Chandigarh,Chandigarh,15,My Hospital Super Speciality Care Unit of Chandigarh Healthcare Pvt Ltd,NABH,Tier 2,Mohali,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Mohali"", ""hospAcc"": ""NABH"", ""hospName"": ""My Hospital Super Speciality Care Unit of Chandigarh Healthcare Pvt Ltd"", ""tierType"": ""Tier 2""}"
438,Chandigarh,Chandigarh,15,NARAD HOSPITAL,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NABH"", ""hospName"": ""NARAD HOSPITAL"", ""tierType"": ""Tier 2""}"
439,Chandigarh,Chandigarh,15,NAYYAR HEART INSTITUTE AND SUPER SPECIALITY HOSP,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar "", ""hospAcc"": ""NABH"", ""hospName"": ""NAYYAR HEART INSTITUTE AND SUPER SPECIALITY HOSP"", ""tierType"": ""Tier 2""}"
440,Chandigarh,Chandigarh,15,Neelam Hospital A unit of Neelam Healthcare Private Limited,NABH,Tier 3,Patiala,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Patiala"", ""hospAcc"": ""NABH"", ""hospName"": ""Neelam Hospital A unit of Neelam Healthcare Private Limited "", ""tierType"": ""Tier 3""}"
441,Chandigarh,Chandigarh,15,neelkanth hospital,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NABH"", ""hospName"": ""neelkanth hospital"", ""tierType"": ""Tier 2""}"
442,Chandigarh,Chandigarh,15,NETAR PARKASH EYE HOSPITAL,NA,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NA"", ""hospName"": ""NETAR PARKASH EYE HOSPITAL"", ""tierType"": ""Tier 2""}"
443,Chandigarh,Chandigarh,15,NETRA EYE HOSPITAL,NABH,Tier 2,Panchkula,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Panchkula"", ""hospAcc"": ""NABH"", ""hospName"": ""NETRA EYE HOSPITAL"", ""tierType"": ""Tier 2""}"
444,Chandigarh,Chandigarh,15,NEUROPSYCHIATRIC HOSPITAL AND ANR CENTRE FOR OPIAT,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""NABH"", ""hospName"": ""NEUROPSYCHIATRIC HOSPITAL AND ANR CENTRE FOR OPIAT"", ""tierType"": ""Tier 2""}"
445,Chandigarh,Chandigarh,15,NEW ASIA DIAGNOSTICS,NABL,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar  "", ""hospAcc"": ""NABL"", ""hospName"": ""NEW ASIA DIAGNOSTICS"", ""tierType"": ""Tier 2""}"
446,Chandigarh,Chandigarh,15,NEW LIFE HOSPITAL A UNIT OF NLH HEALTHCARE PVT LTD,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""NEW LIFE HOSPITAL A UNIT OF NLH HEALTHCARE PVT LTD"", ""tierType"": ""Tier 2""}"
447,Chandigarh,Chandigarh,15,NEW RUBY HOSPITAL PVT LTD,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""NABH"", ""hospName"": ""NEW RUBY HOSPITAL PVT LTD"", ""tierType"": ""Tier 2""}"
448,Chandigarh,Chandigarh,15,NHS HOSPITAL A UNIT OF NASA BRAIN AND SPINE CENTRE,NABH,Tier 2,Jalandhar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Jalandhar "", ""hospAcc"": ""NABH"", ""hospName"": ""NHS HOSPITAL A UNIT OF NASA BRAIN AND SPINE CENTRE"", ""tierType"": ""Tier 2""}"
449,Chandigarh,Chandigarh,15,NIMBUS EYE CENTRE,NABH,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh"", ""hospAcc"": ""NABH"", ""hospName"": ""NIMBUS EYE CENTRE"", ""tierType"": ""Tier 2""}"
450,Chandigarh,Chandigarh,15,NIRMAAN MEDICAL CENTER,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""NIRMAAN MEDICAL CENTER "", ""tierType"": ""Tier 2""}"
451,Chandigarh,Chandigarh,15,Nirmaljot Eye Hospital,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""Nirmaljot Eye Hospital"", ""tierType"": ""Tier 2""}"
452,Chandigarh,Chandigarh,15,NIRMAL SUPER SPECIALITY HOSPITAL,NA,Tier 2,Chandigarh,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Chandigarh "", ""hospAcc"": ""NA"", ""hospName"": ""NIRMAL SUPER SPECIALITY HOSPITAL"", ""tierType"": ""Tier 2""}"
453,Chandigarh,Chandigarh,15,NOVA MEDICITY HOSPITAL,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""NOVA MEDICITY HOSPITAL"", ""tierType"": ""Tier 2""}"
454,Chandigarh,Chandigarh,15,Ohri Hospital - Amritsar,NABH,Tier 2,Amritsar,,"{""adcityName"": ""Chandigarh"", ""cityName"": ""Amritsar"", ""hospAcc"": ""NABH"", ""hospName"": ""Ohri Hospital - Amritsar"", ""tierType"": ""Tier 2""}"
