scheme_code,hospital_id,hospital_name,aliases,state,district,city,address,hospital_type,empanelment_type,empanelment_status,specialities,source,last_updated
PMJAY,HOSP36G136475,Community Health Center-Khanapur,Community Health Center-Khanapur,TELANGANA,Nirmal,Nirmal,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136476,"Area hospital,Narayankhed","Area hospital,Narayankhed",TELANGANA,SANGAREDDY,SANGAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G136477,CHC -  BOATH,CHC -  BOATH,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136478,CHC -  Metpally,CHC -  Metpally,TELANGANA,Jagitial,Jagitial,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136479,CHC - Kadangal,CHC - Kadangal,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136480,CHC - Kodad,CHC - Kodad,TELANGANA,SURYAPET,SURYAPET,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136481,CHC - Korutla,CHC - Korutla,TELANGANA,Jagitial,Jagitial,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136482,CHC - Palem,CHC - Palem,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136483,CHC - Pitlam,CHC - Pitlam,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136484,CHC - Ramayampet,CHC - Ramayampet,TELANGANA,MEDAK,MEDAK,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136485,CHC - Srirampur,CHC - Srirampur,TELANGANA,PEDDAPALLI,PEDDAPALLI,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136486,CHC - TIRYANI,CHC - TIRYANI,TELANGANA,KUMURAM BHEEM ASIFABAD,KUMURAM BHEEM ASIFABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136487,CHC - Toopran,CHC - Toopran,TELANGANA,MEDAK,MEDAK,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136488,CHC - Varni,CHC - Varni,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136489,Community Health Center-Utnoor,Community Health Center-Utnoor,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136490,CHC -  Sulthanabd,CHC -  Sulthanabd,TELANGANA,PEDDAPALLI,PEDDAPALLI,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136491,CHC - Achampet,CHC - Achampet,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136492,CHC - Atamakur,CHC - Atamakur,TELANGANA,WANAPARTHY,WANAPARTHY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136493,CHC - Ebrahimpatnam,CHC - Ebrahimpatnam,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136494,CHC - Gandhari,CHC - Gandhari,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136495,CHC - Balkonda,CHC - Balkonda,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136496,CHC - Barkas,CHC - Barkas,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136497,CHC - Bichkunda,CHC - Bichkunda,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136498,CHC - CHENNUR,CHC - CHENNUR,TELANGANA,MANCHERIAL,MANCHERIAL,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136499,CHC - Cherla,CHC - Cherla,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136500,CHC - Hasanparthy,CHC - Hasanparthy,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136501,CHC - Julurupadu,CHC - Julurupadu,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136502,CHC - Khairatabad,CHC - Khairatabad,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136503,CHC - Kotagiri,CHC - Kotagiri,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136504,CHC - LUXETTIPET,CHC - LUXETTIPET,TELANGANA,MANCHERIAL,MANCHERIAL,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136505,CHC - Navipet,CHC - Navipet,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136506,CHC - Choppadhandi,CHC - Choppadhandi,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136507,CHC - Dharmapuri,CHC - Dharmapuri,TELANGANA,Jagitial,Jagitial,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136508,CHC - Dharpally,CHC - Dharpally,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136509,CHC - Dichpally,CHC - Dichpally,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136510,CHC - Domakonda,CHC - Domakonda,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136511,CHC - Guduru,CHC - Guduru,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136512,CHC - HayathNagar,CHC - HayathNagar,TELANGANA,RANGA REDDY,RANGA REDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136513,CHC - Jammikunta,CHC - Jammikunta,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136514,CHC - Jukkal,CHC - Jukkal,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136515,CHC - Garla,CHC - Garla,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136516,CHC - Ghambiraopet,CHC - Ghambiraopet,TELANGANA,RAJANNA SIRCILLA,RAJANNA SIRCILLA,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136517,CHC - MUDHOLE,CHC - MUDHOLE,TELANGANA,Nirmal,Nirmal,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136518,CHC - Madhira,CHC - Madhira,TELANGANA,KHAMMAM,KHAMMAM,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136519,CHC - Madnur,CHC - Madnur,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136520,CHC - Medchal,CHC - Medchal,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136521,CHC - Morthad,CHC - Morthad,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136522,CHC-Dubbaka,CHC-Dubbaka,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136523,CHC-Nakrekal,CHC-Nakrekal,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136524,Community Health Center Alampur,Community Health Center Alampur,TELANGANA,JOGULAMBA GADWAL,JOGULAMBA GADWAL,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136527,CHC - NelakondaPally,CHC - NelakondaPally,TELANGANA,KHAMMAM,KHAMMAM,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136528,CHC - Parigi,CHC - Parigi,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136529,CHC - Sadashivepet,CHC - Sadashivepet,TELANGANA,SANGAREDDY,SANGAREDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136530,CHC - Shamshabad,CHC - Shamshabad,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136531,CHC - Vemulawada,CHC - Vemulawada,TELANGANA,RAJANNA SIRCILLA,RAJANNA SIRCILLA,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136532,CHC - Yellandu,CHC - Yellandu,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136533,CHC - Yellareddy,CHC - Yellareddy,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136534,CHC Chityala,CHC Chityala,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136535,CHC Parakal,CHC Parakal,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136537,CHC Wardannapet,CHC Wardannapet,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136538,Community Health Centre - Revelly,Community Health Centre - Revelly,TELANGANA,WANAPARTHY,WANAPARTHY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136539,Community Health Centre Rajendra Nagar,Community Health Centre Rajendra Nagar,TELANGANA,RANGA REDDY,RANGA REDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136540,Community Health Centre – Marapally,Community Health Centre – Marapally,TELANGANA,VIKARABAD,VIKARABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136541,"Community Health Centre, Badepally","Community Health Centre, Badepally",TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136544,MCH-Nirmal,MCH-Nirmal,TELANGANA,Nirmal,Nirmal,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G136545,"MPHC,Manuguru","MPHC,Manuguru",TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,"M2, S1, S16",24_June_2026.csv,-NA-
PMJAY,HOSP36G136546,"TVVP Community hospital, Asifabad","TVVP Community hospital, Asifabad",TELANGANA,KUMURAM BHEEM ASIFABAD,KUMURAM BHEEM ASIFABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G136547,UCHC - Amberpet,UCHC - Amberpet,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136548,UCHC - Lalapet,UCHC - Lalapet,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, S12, S2, S3, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36G136549,"Community Health Centre, Aswaraopet","Community Health Centre, Aswaraopet",TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136550,Community Health Centre- Maheshwaram,Community Health Centre- Maheshwaram,TELANGANA,RANGA REDDY,RANGA REDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136551,DISTRICT HOSPITAL WANAPARTHY,DISTRICT HOSPITAL WANAPARTHY,TELANGANA,WANAPARTHY,WANAPARTHY,,Public,PMJAY,active,"M1, M7, S7, M2, M3, S1, S16, S2, S3, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36G136553,TVVP Community Health Center Bellampally,TVVP Community Health Center Bellampally,TELANGANA,MANCHERIAL,MANCHERIAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G136554,TVVP Community Health Centre Sirpur,TVVP Community Health Centre Sirpur,TELANGANA,KUMURAM BHEEM ASIFABAD,KUMURAM BHEEM ASIFABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G136555,UCHC - Jangammet,UCHC - Jangammet,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136556,UCHC - Sitaphalmandi,UCHC - Sitaphalmandi,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G136557,UCHC - Panipura,UCHC - Panipura,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M7, S4",24_June_2026.csv,-NA-
PMJAY,HOSP36G136558,UCHC - Sriramnagar,UCHC - Sriramnagar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, S1, S12, S2, S3, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36G136559,Area Hospital Paloncha,Area Hospital Paloncha,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,"M2, S1, S16, S4, S5",24_June_2026.csv,-NA-
PMJAY,HOSP36G136560,CHC - Dabeerpura,CHC - Dabeerpura,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G137222,Area hospital - Ghatkesar,Area hospital - Ghatkesar,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G137223,CHC - Husnabad,CHC - Husnabad,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G137224,CHC - Raikal,CHC - Raikal,TELANGANA,Jagitial,Jagitial,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G137225,Community Health Centre Jogipet,Community Health Centre Jogipet,TELANGANA,SANGAREDDY,SANGAREDDY,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G137226,Government Hospital for Mental Care,Government Hospital for Mental Care,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,M8,24_June_2026.csv,-NA-
PMJAY,HOSP36G137227,Surajbhan bhagavati bai maternity and children hospital,Surajbhan bhagavati bai maternity and children hospital,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G138571,ESIC Medical College Hospital,ESIC Medical College Hospital,TELANGANA,HYDERABAD,HYDERABAD,,GOI,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G139324,CHC - KOLLAPUR,CHC - KOLLAPUR,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36G139327,Telangana Institute of Medical Sciences and Research,Telangana Institute of Medical Sciences and Research,TELANGANA,RANGA REDDY,RANGA REDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G139328,CHC - Kamalapur,CHC - Kamalapur,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Public,PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
